Timestamp,Machine,Percent Idle
28/09/2016 20:00,RL1,0.05827381
28/09/2016 21:00,RL1,0.058482143
28/09/2016 22:00,RL1,0.062470238
28/09/2016 23:00,RL1,0.05422619
29/09/2016 00:00,RL1,0.049821429
29/09/2016 01:00,RL1,0.041934524
29/09/2016 02:00,RL1,0.048035714
29/09/2016 03:00,RL1,0.075119048
29/09/2016 04:00,RL1,0.073005952
29/09/2016 05:00,RL1,0.071517857
29/09/2016 06:00,RL1,0.057470238
29/09/2016 07:00,RL1,0.059255952
29/09/2016 08:00,RL1,0.073452381
29/09/2016 09:00,RL1,0.069583333
29/09/2016 10:00,RL1,0.082678571
29/09/2016 11:00,RL1,0.071666667
29/09/2016 12:00,RL1,0.070059524
29/09/2016 13:00,RL1,0.084077381
29/09/2016 14:00,RL1,0.08264881
29/09/2016 15:00,RL1,0.086130952
29/09/2016 16:00,RL1,0.076130952
29/09/2016 17:00,RL1,0.06735119
29/09/2016 18:00,RL1,0.048154762
29/09/2016 19:00,RL1,0.039642857
29/09/2016 20:00,RL1,0.042738095
29/09/2016 21:00,RL1,0.028720238
29/09/2016 22:00,RL1,0.027767857
29/09/2016 23:00,RL1,0.031666667
30/09/2016 00:00,RL1,0.049910714
30/09/2016 01:00,RL1,0.04985119
30/09/2016 02:00,RL1,0.067232143
30/09/2016 03:00,RL1,0.08327381
30/09/2016 04:00,RL1,0.096160714
30/09/2016 05:00,RL1,0.114345238
30/09/2016 06:00,RL1,0.134761905
30/09/2016 07:00,RL1,0.12764881
30/09/2016 08:00,RL1,0.105208333
30/09/2016 09:00,RL1,0.104196429
30/09/2016 10:00,RL1,0.088779762
30/09/2016 11:00,RL1,0.081279762
30/09/2016 12:00,RL1,0.06735119
30/09/2016 13:00,RL1,0.068065476
30/09/2016 14:00,RL1,0.04764881
30/09/2016 15:00,RL1,0.053511905
30/09/2016 16:00,RL1,0.057083333
30/09/2016 17:00,RL1,0.052172619
30/09/2016 18:00,RL1,0.05360119
30/09/2016 19:00,RL1,0.0375
30/09/2016 20:00,RL1,0.035446429
30/09/2016 21:00,RL1,0.020059524
30/09/2016 22:00,RL1,0.020059524
30/09/2016 23:00,RL1,0.012142857
01/09/2016 00:00,RL2,
01/09/2016 01:00,RL2,
01/09/2016 02:00,RL2,
01/09/2016 03:00,RL2,
01/09/2016 04:00,RL2,
01/09/2016 05:00,RL2,
01/09/2016 06:00,RL2,
01/09/2016 07:00,RL2,0.005037313
01/09/2016 08:00,RL2,0.005037313
01/09/2016 09:00,RL2,0.005037313
01/09/2016 10:00,RL2,0.005037313
01/09/2016 11:00,RL2,0.005037313
01/09/2016 12:00,RL2,0.005037313
01/09/2016 13:00,RL2,0.005037313
01/09/2016 14:00,RL2,0.000485075
01/09/2016 15:00,RL2,0.000261194
01/09/2016 16:00,RL2,0.005149254
01/09/2016 17:00,RL2,0.005149254
01/09/2016 18:00,RL2,0.005149254
01/09/2016 19:00,RL2,0.005149254
01/09/2016 20:00,RL2,0.005149254
01/09/2016 21:00,RL2,0.005149254
01/09/2016 22:00,RL2,0.005149254
01/09/2016 23:00,RL2,0.014067164
02/09/2016 00:00,RL2,0.02108209
02/09/2016 01:00,RL2,0.02108209
02/09/2016 02:00,RL2,0.02488806
02/09/2016 03:00,RL2,0.02488806
02/09/2016 04:00,RL2,0.02488806
02/09/2016 05:00,RL2,0.034104478
02/09/2016 06:00,RL2,0.034104478
02/09/2016 07:00,RL2,0.024925373
02/09/2016 08:00,RL2,0.013022388
02/09/2016 09:00,RL2,0.030783582
02/09/2016 10:00,RL2,0.041268657
02/09/2016 11:00,RL2,0.047201493
02/09/2016 12:00,RL2,0.052574627
02/09/2016 13:00,RL2,0.043358209
02/09/2016 14:00,RL2,0.043358209
02/09/2016 15:00,RL2,0.045149254
02/09/2016 16:00,RL2,0.049141791
02/09/2016 17:00,RL2,0.031380597
02/09/2016 18:00,RL2,0.017089552
02/09/2016 19:00,RL2,0.011156716
02/09/2016 20:00,RL2,0.024477612
02/09/2016 21:00,RL2,0.034626866
02/09/2016 22:00,RL2,0.043768657
02/09/2016 23:00,RL2,0.04608209
03/09/2016 00:00,RL2,0.047089552
03/09/2016 01:00,RL2,0.057014925
03/09/2016 02:00,RL2,0.057014925
03/09/2016 03:00,RL2,0.082164179
03/09/2016 04:00,RL2,0.063470149
03/09/2016 05:00,RL2,0.053320896
03/09/2016 06:00,RL2,0.044179104
03/09/2016 07:00,RL2,0.040074627
03/09/2016 08:00,RL2,0.067126866
03/09/2016 09:00,RL2,0.062835821
03/09/2016 10:00,RL2,0.062835821
03/09/2016 11:00,RL2,0.04261194
03/09/2016 12:00,RL2,0.04261194
03/09/2016 13:00,RL2,0.054179104
03/09/2016 14:00,RL2,0.054179104
03/09/2016 15:00,RL2,0.069328358
03/09/2016 16:00,RL2,0.052350746
03/09/2016 17:00,RL2,0.058208955
03/09/2016 18:00,RL2,0.073992537
03/09/2016 19:00,RL2,0.069067164
03/09/2016 20:00,RL2,0.069067164
03/09/2016 21:00,RL2,0.080708955
03/09/2016 22:00,RL2,0.080708955
03/09/2016 23:00,RL2,0.065559701
04/09/2016 00:00,RL2,0.069477612
04/09/2016 01:00,RL2,0.062649254
04/09/2016 02:00,RL2,0.047537313
04/09/2016 03:00,RL2,0.053731343
04/09/2016 04:00,RL2,0.053731343
04/09/2016 05:00,RL2,0.049291045
04/09/2016 06:00,RL2,0.058544776
04/09/2016 07:00,RL2,0.080895522
04/09/2016 08:00,RL2,0.061902985
04/09/2016 09:00,RL2,0.060820896
04/09/2016 10:00,RL2,0.061977612
04/09/2016 11:00,RL2,0.061604478
04/09/2016 12:00,RL2,0.066529851
04/09/2016 13:00,RL2,0.047761194
04/09/2016 14:00,RL2,0.038507463
04/09/2016 15:00,RL2,0.016156716
04/09/2016 16:00,RL2,0.016156716
04/09/2016 17:00,RL2,0.012574627
04/09/2016 18:00,RL2,0.012201493
04/09/2016 19:00,RL2,0.006380597
04/09/2016 20:00,RL2,0.009328358
04/09/2016 21:00,RL2,0.009328358
04/09/2016 22:00,RL2,0.019067164
04/09/2016 23:00,RL2,0.029104478
05/09/2016 00:00,RL2,0.029104478
05/09/2016 01:00,RL2,0.029104478
05/09/2016 02:00,RL2,0.038097015
05/09/2016 03:00,RL2,0.038097015
05/09/2016 04:00,RL2,0.041567164
05/09/2016 05:00,RL2,0.041567164
05/09/2016 06:00,RL2,0.031828358
05/09/2016 07:00,RL2,0.036529851
05/09/2016 08:00,RL2,0.036529851
05/09/2016 09:00,RL2,0.036529851
05/09/2016 10:00,RL2,0.037985075
05/09/2016 11:00,RL2,0.057089552
05/09/2016 12:00,RL2,0.063358209
05/09/2016 13:00,RL2,0.063358209
05/09/2016 14:00,RL2,0.063358209
05/09/2016 15:00,RL2,0.048619403
05/09/2016 16:00,RL2,0.048619403
05/09/2016 17:00,RL2,0.071231343
05/09/2016 18:00,RL2,0.059328358
05/09/2016 19:00,RL2,0.040223881
05/09/2016 20:00,RL2,0.02261194
05/09/2016 21:00,RL2,0.02261194
05/09/2016 22:00,RL2,0.045559701
05/09/2016 23:00,RL2,0.061977612
06/09/2016 00:00,RL2,0.061977612
06/09/2016 01:00,RL2,0.039365672
06/09/2016 02:00,RL2,0.049067164
06/09/2016 03:00,RL2,0.049925373
06/09/2016 04:00,RL2,0.065261194
06/09/2016 05:00,RL2,0.065261194
06/09/2016 06:00,RL2,0.04869403
06/09/2016 07:00,RL2,0.033171642
06/09/2016 08:00,RL2,0.033171642
06/09/2016 09:00,RL2,0.045559701
06/09/2016 10:00,RL2,0.035858209
06/09/2016 11:00,RL2,0.041604478
06/09/2016 12:00,RL2,0.028768657
06/09/2016 13:00,RL2,0.028768657
06/09/2016 14:00,RL2,0.027350746
06/09/2016 15:00,RL2,0.026455224
06/09/2016 16:00,RL2,0.03761194
06/09/2016 17:00,RL2,0.04858209
06/09/2016 18:00,RL2,0.079552239
06/09/2016 19:00,RL2,0.073656716
06/09/2016 20:00,RL2,0.071156716
06/09/2016 21:00,RL2,0.071156716
06/09/2016 22:00,RL2,0.06619403
06/09/2016 23:00,RL2,0.06619403
07/09/2016 00:00,RL2,0.055708955
07/09/2016 01:00,RL2,0.032350746
07/09/2016 02:00,RL2,0.001380597
07/09/2016 03:00,RL2,0.007238806
07/09/2016 04:00,RL2,0.014850746
07/09/2016 05:00,RL2,0.017947761
07/09/2016 06:00,RL2,0.017947761
07/09/2016 07:00,RL2,0.017947761
07/09/2016 08:00,RL2,0.027537313
07/09/2016 09:00,RL2,0.027537313
07/09/2016 10:00,RL2,0.030410448
07/09/2016 11:00,RL2,0.023843284
07/09/2016 12:00,RL2,0.016231343
07/09/2016 13:00,RL2,0.028470149
07/09/2016 14:00,RL2,0.028470149
07/09/2016 15:00,RL2,0.028470149
07/09/2016 16:00,RL2,0.018208955
07/09/2016 17:00,RL2,0.018208955
07/09/2016 18:00,RL2,0.015335821
07/09/2016 19:00,RL2,0.015335821
07/09/2016 20:00,RL2,0.015335821
07/09/2016 21:00,RL2,0.016455224
07/09/2016 22:00,RL2,0.016529851
07/09/2016 23:00,RL2,0.023507463
08/09/2016 00:00,RL2,0.023507463
08/09/2016 01:00,RL2,0.033992537
08/09/2016 02:00,RL2,0.03738806
08/09/2016 03:00,RL2,0.03738806
08/09/2016 04:00,RL2,0.039552239
08/09/2016 05:00,RL2,0.023097015
08/09/2016 06:00,RL2,0.023022388
08/09/2016 07:00,RL2,0.023171642
08/09/2016 08:00,RL2,0.024776119
08/09/2016 09:00,RL2,0.031156716
08/09/2016 10:00,RL2,0.031902985
08/09/2016 11:00,RL2,0.04391791
08/09/2016 12:00,RL2,0.055970149
08/09/2016 13:00,RL2,0.068208955
08/09/2016 14:00,RL2,0.068208955
08/09/2016 15:00,RL2,0.0725
08/09/2016 16:00,RL2,0.087126866
08/09/2016 17:00,RL2,0.070261194
08/09/2016 18:00,RL2,0.066119403
08/09/2016 19:00,RL2,0.054104478
08/09/2016 20:00,RL2,0.056492537
08/09/2016 21:00,RL2,0.044253731
08/09/2016 22:00,RL2,0.051716418
08/09/2016 23:00,RL2,0.054141791
09/09/2016 00:00,RL2,0.037910448
09/09/2016 01:00,RL2,0.046641791
09/09/2016 02:00,RL2,0.059813433
09/09/2016 03:00,RL2,0.074067164
09/09/2016 04:00,RL2,0.057462687
09/09/2016 05:00,RL2,0.057462687
09/09/2016 06:00,RL2,0.05
09/09/2016 07:00,RL2,0.041865672
09/09/2016 08:00,RL2,0.041865672
09/09/2016 09:00,RL2,0.033134328
09/09/2016 10:00,RL2,0.045373134
09/09/2016 11:00,RL2,0.037462687
09/09/2016 12:00,RL2,0.050261194
09/09/2016 13:00,RL2,0.056604478
09/09/2016 14:00,RL2,0.070037313
09/09/2016 15:00,RL2,0.073656716
09/09/2016 16:00,RL2,0.082985075
09/09/2016 17:00,RL2,0.08858209
09/09/2016 18:00,RL2,0.068768657
09/09/2016 19:00,RL2,0.062425373
09/09/2016 20:00,RL2,0.049626866
09/09/2016 21:00,RL2,0.043283582
09/09/2016 22:00,RL2,0.029850746
09/09/2016 23:00,RL2,0.020522388
10/09/2016 00:00,RL2,0.01119403
10/09/2016 01:00,RL2,0.005597015
10/09/2016 02:00,RL2,0
10/09/2016 03:00,RL2,0
10/09/2016 04:00,RL2,0
10/09/2016 05:00,RL2,0
10/09/2016 06:00,RL2,0
10/09/2016 07:00,RL2,0
10/09/2016 08:00,RL2,0
10/09/2016 09:00,RL2,0
10/09/2016 10:00,RL2,0
10/09/2016 11:00,RL2,0
10/09/2016 12:00,RL2,0
10/09/2016 13:00,RL2,0
10/09/2016 14:00,RL2,0
10/09/2016 15:00,RL2,0
10/09/2016 16:00,RL2,0
10/09/2016 17:00,RL2,0
10/09/2016 18:00,RL2,0
10/09/2016 19:00,RL2,0
10/09/2016 20:00,RL2,0.005597015
10/09/2016 21:00,RL2,0.013171642
10/09/2016 22:00,RL2,0.023507463
10/09/2016 23:00,RL2,0.037089552
11/09/2016 00:00,RL2,0.046231343
11/09/2016 01:00,RL2,0.055335821
11/09/2016 02:00,RL2,0.068731343
11/09/2016 03:00,RL2,0.07630597
11/09/2016 04:00,RL2,0.081044776
11/09/2016 05:00,RL2,0.087052239
11/09/2016 06:00,RL2,0.085858209
11/09/2016 07:00,RL2,0.081380597
11/09/2016 08:00,RL2,0.085634328
11/09/2016 09:00,RL2,0.089589552
11/09/2016 10:00,RL2,0.081119403
11/09/2016 11:00,RL2,0.093134328
11/09/2016 12:00,RL2,0.082798507
11/09/2016 13:00,RL2,0.079141791
11/09/2016 14:00,RL2,0.07
11/09/2016 15:00,RL2,0.076567164
11/09/2016 16:00,RL2,0.083395522
11/09/2016 17:00,RL2,0.075970149
11/09/2016 18:00,RL2,0.071044776
11/09/2016 19:00,RL2,0.051455224
11/09/2016 20:00,RL2,0.051455224
11/09/2016 21:00,RL2,0.05011194
11/09/2016 22:00,RL2,0.054477612
11/09/2016 23:00,RL2,0.03880597
12/09/2016 00:00,RL2,0.01858209
12/09/2016 01:00,RL2,0.026716418
12/09/2016 02:00,RL2,0.028059701
12/09/2016 03:00,RL2,0.057164179
12/09/2016 04:00,RL2,0.074067164
12/09/2016 05:00,RL2,0.078470149
12/09/2016 06:00,RL2,0.074104478
12/09/2016 07:00,RL2,0.074104478
12/09/2016 08:00,RL2,0.095298507
12/09/2016 09:00,RL2,0.085671642
12/09/2016 10:00,RL2,0.084328358
12/09/2016 11:00,RL2,0.055223881
12/09/2016 12:00,RL2,0.056343284
12/09/2016 13:00,RL2,0.043358209
12/09/2016 14:00,RL2,0.055746269
12/09/2016 15:00,RL2,0.065597015
12/09/2016 16:00,RL2,0.044402985
12/09/2016 17:00,RL2,0.040261194
12/09/2016 18:00,RL2,0.04630597
12/09/2016 19:00,RL2,0.04630597
12/09/2016 20:00,RL2,0.046679104
12/09/2016 21:00,RL2,0.063171642
12/09/2016 22:00,RL2,0.053022388
12/09/2016 23:00,RL2,0.043171642
13/09/2016 00:00,RL2,0.043171642
13/09/2016 01:00,RL2,0.044216418
13/09/2016 02:00,RL2,0.044701493
13/09/2016 03:00,RL2,0.047761194
13/09/2016 04:00,RL2,0.029365672
13/09/2016 05:00,RL2,0.012873134
13/09/2016 06:00,RL2,0.010634328
13/09/2016 07:00,RL2,0.010634328
13/09/2016 08:00,RL2,0.021567164
13/09/2016 09:00,RL2,0.020522388
13/09/2016 10:00,RL2,0.018171642
13/09/2016 11:00,RL2,0.01511194
13/09/2016 12:00,RL2,0.01511194
13/09/2016 13:00,RL2,0.01511194
13/09/2016 14:00,RL2,0.01511194
13/09/2016 15:00,RL2,0.01511194
13/09/2016 16:00,RL2,0.011716418
13/09/2016 17:00,RL2,0.013059701
13/09/2016 18:00,RL2,0.025746269
13/09/2016 19:00,RL2,0.025746269
13/09/2016 20:00,RL2,0.029514925
13/09/2016 21:00,RL2,0.050522388
13/09/2016 22:00,RL2,0.060597015
13/09/2016 23:00,RL2,0.063283582
14/09/2016 00:00,RL2,0.071343284
14/09/2016 01:00,RL2,0.07
14/09/2016 02:00,RL2,0.053134328
14/09/2016 03:00,RL2,0.053134328
14/09/2016 04:00,RL2,0.049365672
14/09/2016 05:00,RL2,0.037238806
14/09/2016 06:00,RL2,0.027164179
14/09/2016 07:00,RL2,0.024477612
14/09/2016 08:00,RL2,0.009402985
14/09/2016 09:00,RL2,0.009402985
14/09/2016 10:00,RL2,0.009402985
14/09/2016 11:00,RL2,0.029962687
14/09/2016 12:00,RL2,0.029962687
14/09/2016 13:00,RL2,0.02108209
14/09/2016 14:00,RL2,0.030037313
14/09/2016 15:00,RL2,0.034589552
14/09/2016 16:00,RL2,0.034067164
14/09/2016 17:00,RL2,0.045037313
14/09/2016 18:00,RL2,0.056455224
14/09/2016 19:00,RL2,0.046007463
14/09/2016 20:00,RL2,0.046007463
14/09/2016 21:00,RL2,0.060671642
14/09/2016 22:00,RL2,0.051716418
14/09/2016 23:00,RL2,0.047164179
15/09/2016 00:00,RL2,0.047425373
15/09/2016 01:00,RL2,0.042910448
15/09/2016 02:00,RL2,0.034626866
15/09/2016 03:00,RL2,0.024514925
15/09/2016 04:00,RL2,0.045447761
15/09/2016 05:00,RL2,0.030783582
15/09/2016 06:00,RL2,0.030783582
15/09/2016 07:00,RL2,0.030783582
15/09/2016 08:00,RL2,0.030522388
15/09/2016 09:00,RL2,0.024067164
15/09/2016 10:00,RL2,0.033656716
15/09/2016 11:00,RL2,0.035223881
15/09/2016 12:00,RL2,0.014291045
15/09/2016 13:00,RL2,0.015522388
15/09/2016 14:00,RL2,0.038507463
15/09/2016 15:00,RL2,0.038507463
15/09/2016 16:00,RL2,0.038507463
15/09/2016 17:00,RL2,0.038507463
15/09/2016 18:00,RL2,0.025783582
15/09/2016 19:00,RL2,0.042873134
15/09/2016 20:00,RL2,0.055932836
15/09/2016 21:00,RL2,0.054701493
15/09/2016 22:00,RL2,0.052910448
15/09/2016 23:00,RL2,0.056604478
16/09/2016 00:00,RL2,0.056604478
16/09/2016 01:00,RL2,0.074514925
16/09/2016 02:00,RL2,0.076455224
16/09/2016 03:00,RL2,0.057798507
16/09/2016 04:00,RL2,0.055485075
16/09/2016 05:00,RL2,0.066492537
16/09/2016 06:00,RL2,0.045298507
16/09/2016 07:00,RL2,0.041604478
16/09/2016 08:00,RL2,0.054626866
16/09/2016 09:00,RL2,0.070149254
16/09/2016 10:00,RL2,0.069365672
16/09/2016 11:00,RL2,0.069365672
16/09/2016 12:00,RL2,0.059589552
16/09/2016 13:00,RL2,0.054514925
16/09/2016 14:00,RL2,0.054514925
16/09/2016 15:00,RL2,0.054514925
16/09/2016 16:00,RL2,0.045186567
16/09/2016 17:00,RL2,0.022835821
16/09/2016 18:00,RL2,0.028656716
16/09/2016 19:00,RL2,0.028656716
16/09/2016 20:00,RL2,0.027686567
16/09/2016 21:00,RL2,0.025149254
16/09/2016 22:00,RL2,0.025149254
16/09/2016 23:00,RL2,0.025149254
17/09/2016 00:00,RL2,0.021455224
17/09/2016 01:00,RL2,0.010373134
17/09/2016 02:00,RL2,0.014738806
17/09/2016 03:00,RL2,0.01641791
17/09/2016 04:00,RL2,0.018283582
17/09/2016 05:00,RL2,0.01488806
17/09/2016 06:00,RL2,0.01488806
17/09/2016 07:00,RL2,0.01488806
17/09/2016 08:00,RL2,0.01488806
17/09/2016 09:00,RL2,0.019253731
17/09/2016 10:00,RL2,0.007910448
17/09/2016 11:00,RL2,0.006231343
17/09/2016 12:00,RL2,0.004850746
17/09/2016 13:00,RL2,0.004850746
17/09/2016 14:00,RL2,0.018358209
17/09/2016 15:00,RL2,0.018358209
17/09/2016 16:00,RL2,0.031828358
17/09/2016 17:00,RL2,0.027462687
17/09/2016 18:00,RL2,0.050485075
17/09/2016 19:00,RL2,0.055335821
17/09/2016 20:00,RL2,0.057276119
17/09/2016 21:00,RL2,0.057276119
17/09/2016 22:00,RL2,0.043768657
17/09/2016 23:00,RL2,0.064029851
18/09/2016 00:00,RL2,0.075223881
18/09/2016 01:00,RL2,0.090708955
18/09/2016 02:00,RL2,0.081604478
18/09/2016 03:00,RL2,0.076753731
18/09/2016 04:00,RL2,0.074328358
18/09/2016 05:00,RL2,0.081716418
18/09/2016 06:00,RL2,0.095858209
18/09/2016 07:00,RL2,0.087276119
18/09/2016 08:00,RL2,0.06261194
18/09/2016 09:00,RL2,0.052052239
18/09/2016 10:00,RL2,0.038358209
18/09/2016 11:00,RL2,0.054664179
18/09/2016 12:00,RL2,0.058768657
18/09/2016 13:00,RL2,0.051380597
18/09/2016 14:00,RL2,0.049962687
18/09/2016 15:00,RL2,0.038283582
18/09/2016 16:00,RL2,0.045223881
18/09/2016 17:00,RL2,0.048171642
18/09/2016 18:00,RL2,0.047947761
18/09/2016 19:00,RL2,0.034850746
18/09/2016 20:00,RL2,0.030746269
18/09/2016 21:00,RL2,0.034589552
18/09/2016 22:00,RL2,0.021865672
18/09/2016 23:00,RL2,0.021865672
19/09/2016 00:00,RL2,0.028022388
19/09/2016 01:00,RL2,0.028843284
19/09/2016 02:00,RL2,0.035559701
19/09/2016 03:00,RL2,0.034291045
19/09/2016 04:00,RL2,0.036865672
19/09/2016 05:00,RL2,0.033022388
19/09/2016 06:00,RL2,0.033022388
19/09/2016 07:00,RL2,0.039402985
19/09/2016 08:00,RL2,0.028097015
19/09/2016 09:00,RL2,0.019402985
19/09/2016 10:00,RL2,0.012686567
19/09/2016 11:00,RL2,0.010746269
19/09/2016 12:00,RL2,0.008171642
19/09/2016 13:00,RL2,0.008171642
19/09/2016 14:00,RL2,0.008171642
19/09/2016 15:00,RL2,0.0125
19/09/2016 16:00,RL2,0.010708955
19/09/2016 17:00,RL2,0.013320896
19/09/2016 18:00,RL2,0.013320896
19/09/2016 19:00,RL2,0.026268657
19/09/2016 20:00,RL2,0.026268657
19/09/2016 21:00,RL2,0.027350746
19/09/2016 22:00,RL2,0.031940299
19/09/2016 23:00,RL2,0.02880597
20/09/2016 00:00,RL2,0.02880597
20/09/2016 01:00,RL2,0.02619403
20/09/2016 02:00,RL2,0.02619403
20/09/2016 03:00,RL2,0.013246269
20/09/2016 04:00,RL2,0.013246269
20/09/2016 05:00,RL2,0.013507463
20/09/2016 06:00,RL2,0.00891791
20/09/2016 07:00,RL2,0.018731343
20/09/2016 08:00,RL2,0.025186567
20/09/2016 09:00,RL2,0.025186567
20/09/2016 10:00,RL2,0.025186567
20/09/2016 11:00,RL2,0.053208955
20/09/2016 12:00,RL2,0.053208955
20/09/2016 13:00,RL2,0.070932836
20/09/2016 14:00,RL2,0.078544776
20/09/2016 15:00,RL2,0.061156716
20/09/2016 16:00,RL2,0.054701493
20/09/2016 17:00,RL2,0.054701493
20/09/2016 18:00,RL2,0.054701493
20/09/2016 19:00,RL2,0.026679104
20/09/2016 20:00,RL2,0.026679104
20/09/2016 21:00,RL2,0.00761194
20/09/2016 22:00,RL2,0.021753731
20/09/2016 23:00,RL2,0.021753731
21/09/2016 00:00,RL2,0.026492537
21/09/2016 01:00,RL2,0.026492537
21/09/2016 02:00,RL2,0.026492537
21/09/2016 03:00,RL2,0.027649254
21/09/2016 04:00,RL2,0.027649254
21/09/2016 05:00,RL2,0.030410448
21/09/2016 06:00,RL2,0.008656716
21/09/2016 07:00,RL2,0.008656716
21/09/2016 08:00,RL2,0.00391791
21/09/2016 09:00,RL2,0.02488806
21/09/2016 10:00,RL2,0.02488806
21/09/2016 11:00,RL2,0.023731343
21/09/2016 12:00,RL2,0.023731343
21/09/2016 13:00,RL2,0.022947761
21/09/2016 14:00,RL2,0.022947761
21/09/2016 15:00,RL2,0.022947761
21/09/2016 16:00,RL2,0.022947761
21/09/2016 17:00,RL2,0.003656716
21/09/2016 18:00,RL2,0.003656716
21/09/2016 19:00,RL2,0.023619403
21/09/2016 20:00,RL2,0.023619403
21/09/2016 21:00,RL2,0.032798507
21/09/2016 22:00,RL2,0.032798507
21/09/2016 23:00,RL2,0.034477612
22/09/2016 00:00,RL2,0.034477612
22/09/2016 01:00,RL2,0.032798507
22/09/2016 02:00,RL2,0.032798507
22/09/2016 03:00,RL2,0.012835821
22/09/2016 04:00,RL2,0.023358209
22/09/2016 05:00,RL2,0.019402985
22/09/2016 06:00,RL2,0.019402985
22/09/2016 07:00,RL2,0.027835821
22/09/2016 08:00,RL2,0.033246269
22/09/2016 09:00,RL2,0.046231343
22/09/2016 10:00,RL2,0.046231343
22/09/2016 11:00,RL2,0.055932836
22/09/2016 12:00,RL2,0.045410448
22/09/2016 13:00,RL2,0.038208955
22/09/2016 14:00,RL2,0.038208955
22/09/2016 15:00,RL2,0.047649254
22/09/2016 16:00,RL2,0.05488806
22/09/2016 17:00,RL2,0.066044776
22/09/2016 18:00,RL2,0.066044776
22/09/2016 19:00,RL2,0.074402985
22/09/2016 20:00,RL2,0.081156716
22/09/2016 21:00,RL2,0.081156716
22/09/2016 22:00,RL2,0.081156716
22/09/2016 23:00,RL2,0.066716418
23/09/2016 00:00,RL2,0.054067164
23/09/2016 01:00,RL2,0.041679104
23/09/2016 02:00,RL2,0.046940299
23/09/2016 03:00,RL2,0.028880597
23/09/2016 04:00,RL2,0.029776119
23/09/2016 05:00,RL2,0.029776119
23/09/2016 06:00,RL2,0.035037313
23/09/2016 07:00,RL2,0.029925373
23/09/2016 08:00,RL2,0.029925373
23/09/2016 09:00,RL2,0.030559701
23/09/2016 10:00,RL2,0.02738806
23/09/2016 11:00,RL2,0.02738806
23/09/2016 12:00,RL2,0.031791045
23/09/2016 13:00,RL2,0.031791045
23/09/2016 14:00,RL2,0.026529851
23/09/2016 15:00,RL2,0.031119403
23/09/2016 16:00,RL2,0.044776119
23/09/2016 17:00,RL2,0.039067164
23/09/2016 18:00,RL2,0.036977612
23/09/2016 19:00,RL2,0.036977612
23/09/2016 20:00,RL2,0.041791045
23/09/2016 21:00,RL2,0.041791045
23/09/2016 22:00,RL2,0.041791045
23/09/2016 23:00,RL2,0.037201493
24/09/2016 00:00,RL2,0.031119403
24/09/2016 01:00,RL2,0.024440299
24/09/2016 02:00,RL2,0.033320896
24/09/2016 03:00,RL2,0.037910448
24/09/2016 04:00,RL2,0.021044776
24/09/2016 05:00,RL2,0.021044776
24/09/2016 06:00,RL2,0.024328358
24/09/2016 07:00,RL2,0.024328358
24/09/2016 08:00,RL2,0.018134328
24/09/2016 09:00,RL2,0.029216418
24/09/2016 10:00,RL2,0.02738806
24/09/2016 11:00,RL2,0.022798507
24/09/2016 12:00,RL2,0.0325
24/09/2016 13:00,RL2,0.0325
24/09/2016 14:00,RL2,0.030895522
24/09/2016 15:00,RL2,0.030895522
24/09/2016 16:00,RL2,0.029514925
24/09/2016 17:00,RL2,0.018432836
24/09/2016 18:00,RL2,0.02261194
24/09/2016 19:00,RL2,0.053880597
24/09/2016 20:00,RL2,0.053432836
24/09/2016 21:00,RL2,0.053432836
24/09/2016 22:00,RL2,0.051753731
24/09/2016 23:00,RL2,0.051753731
25/09/2016 00:00,RL2,0.051753731
25/09/2016 01:00,RL2,0.051753731
25/09/2016 02:00,RL2,0.042947761
25/09/2016 03:00,RL2,0.013246269
25/09/2016 04:00,RL2,0.003992537
25/09/2016 05:00,RL2,0.003992537
25/09/2016 06:00,RL2,0.003992537
25/09/2016 07:00,RL2,0.003992537
25/09/2016 08:00,RL2,0.003992537
25/09/2016 09:00,RL2,0.003992537
25/09/2016 10:00,RL2,0.001567164
25/09/2016 11:00,RL2,0
25/09/2016 12:00,RL2,0
25/09/2016 13:00,RL2,0.001492537
25/09/2016 14:00,RL2,0.009440299
25/09/2016 15:00,RL2,0.016380597
25/09/2016 16:00,RL2,0.016380597
25/09/2016 17:00,RL2,0.03738806
25/09/2016 18:00,RL2,0.03869403
25/09/2016 19:00,RL2,0.03869403
25/09/2016 20:00,RL2,0.048992537
25/09/2016 21:00,RL2,0.0475
25/09/2016 22:00,RL2,0.050410448
25/09/2016 23:00,RL2,0.05891791
26/09/2016 00:00,RL2,0.06891791
26/09/2016 01:00,RL2,0.048432836
26/09/2016 02:00,RL2,0.049402985
26/09/2016 03:00,RL2,0.049402985
26/09/2016 04:00,RL2,0.041044776
26/09/2016 05:00,RL2,0.062313433
26/09/2016 06:00,RL2,0.051455224
26/09/2016 07:00,RL2,0.036007463
26/09/2016 08:00,RL2,0.03380597
26/09/2016 09:00,RL2,0.051492537
26/09/2016 10:00,RL2,0.049216418
26/09/2016 11:00,RL2,0.049216418
26/09/2016 12:00,RL2,0.047276119
26/09/2016 13:00,RL2,0.028395522
26/09/2016 14:00,RL2,0.054589552
26/09/2016 15:00,RL2,0.054589552
26/09/2016 16:00,RL2,0.082686567
26/09/2016 17:00,RL2,0.064477612
26/09/2016 18:00,RL2,0.064477612
